Date,Open,High,Low,Close,Adj Close,Volume
"Dec 7, 2023","43,769.13","44,042.59","42,880.65","43,292.66","43,292.66","27,635,760,671"
"Dec 6, 2023","44,080.02","44,265.77","43,478.08","43,746.45","43,746.45","29,909,761,586"
"Dec 5, 2023","41,986.27","44,408.66","41,421.15","44,080.65","44,080.65","36,312,154,535"
"Dec 4, 2023","39,978.63","42,371.75","39,978.63","41,980.10","41,980.10","39,856,129,827"
"Dec 3, 2023","39,472.21","40,135.61","39,298.16","39,978.39","39,978.39","15,769,696,322"
"Dec 2, 2023","38,689.28","39,678.94","38,652.59","39,476.33","39,476.33","15,534,035,612"
"Dec 1, 2023","37,718.01","38,954.11","37,629.36","38,688.75","38,688.75","23,512,784,002"
"Nov 30, 2023","37,861.12","38,141.75","37,531.14","37,712.75","37,712.75","18,115,982,627"
"Nov 29, 2023","37,826.11","38,366.11","37,612.63","37,858.49","37,858.49","20,728,546,658"
"Nov 28, 2023","37,247.99","38,368.48","36,891.09","37,831.09","37,831.09","21,696,137,014"
"Nov 27, 2023","37,454.19","37,559.36","36,750.13","37,254.17","37,254.17","19,002,925,720"
"Nov 26, 2023","37,796.83","37,820.30","37,162.75","37,479.12","37,479.12","13,744,796,068"
"Nov 25, 2023","37,721.41","37,892.43","37,617.42","37,796.79","37,796.79","9,099,571,165"
"Nov 24, 2023","37,296.32","38,415.34","37,261.61","37,720.28","37,720.28","22,922,957,823"
"Nov 23, 2023","37,420.43","37,643.92","36,923.86","37,289.62","37,289.62","14,214,948,217"
"Nov 22, 2023","35,756.55","37,856.98","35,670.97","37,432.34","37,432.34","24,397,247,860"
"Nov 21, 2023","37,469.16","37,631.14","35,813.81","35,813.81","35,813.81","25,172,163,756"
"Nov 20, 2023","37,374.07","37,756.82","36,882.53","37,476.96","37,476.96","20,888,209,068"
"Nov 19, 2023","36,585.77","37,509.36","36,414.60","37,386.55","37,386.55","12,915,986,553"
"Nov 18, 2023","36,625.37","36,839.28","36,233.31","36,585.70","36,585.70","11,886,022,717"
"Nov 17, 2023","36,164.82","36,704.48","35,901.23","36,596.68","36,596.68","22,445,028,430"
"Nov 16, 2023","37,879.98","37,934.63","35,545.47","36,154.77","36,154.77","26,007,385,366"
"Nov 15, 2023","35,548.11","37,964.89","35,383.78","37,880.58","37,880.58","27,365,821,679"
"Nov 14, 2023","36,491.79","36,753.35","34,948.50","35,537.64","35,537.64","23,857,403,554"
"Nov 13, 2023","37,070.30","37,405.12","36,399.61","36,502.36","36,502.36","19,057,712,790"
"Nov 12, 2023","37,133.99","37,227.69","36,779.12","37,054.52","37,054.52","11,545,715,999"
"Nov 11, 2023","37,310.07","37,407.09","36,773.67","37,138.05","37,138.05","13,924,272,142"
"Nov 10, 2023","36,702.25","37,493.80","36,362.75","37,313.97","37,313.97","22,711,265,155"
"Nov 9, 2023","35,633.63","37,926.26","35,592.10","36,693.13","36,693.13","37,762,672,382"
"Nov 8, 2023","35,419.48","35,994.42","35,147.80","35,655.28","35,655.28","17,295,394,918"
"Nov 7, 2023","35,047.79","35,892.42","34,545.82","35,443.56","35,443.56","18,834,737,789"
"Nov 6, 2023","35,044.79","35,286.03","34,765.36","35,037.37","35,037.37","12,693,436,420"
"Nov 5, 2023","35,090.01","35,340.34","34,594.24","35,049.36","35,049.36","12,412,743,996"
"Nov 4, 2023","34,736.32","35,256.03","34,616.69","35,082.20","35,082.20","9,561,294,264"
"Nov 3, 2023","34,942.47","34,942.47","34,133.44","34,732.32","34,732.32","17,158,456,701"
"Nov 2, 2023","35,441.58","35,919.84","34,401.57","34,938.24","34,938.24","20,998,158,544"
"Nov 1, 2023","34,657.27","35,527.93","34,170.69","35,437.25","35,437.25","22,446,272,005"
"Oct 31, 2023","34,500.08","34,719.25","34,083.31","34,667.78","34,667.78","15,758,270,810"
"Oct 30, 2023","34,531.74","34,843.93","34,110.97","34,502.36","34,502.36","17,184,860,315"
"Oct 29, 2023","34,089.37","34,743.26","33,947.57","34,538.48","34,538.48","11,160,323,986"
"Oct 28, 2023","33,907.72","34,399.39","33,874.80","34,089.57","34,089.57","10,160,330,825"
"Oct 27, 2023","34,156.50","34,238.21","33,416.89","33,909.80","33,909.80","16,418,032,871"
"Oct 26, 2023","34,504.29","34,832.91","33,762.32","34,156.65","34,156.65","19,427,195,376"
"Oct 25, 2023","33,916.04","35,133.76","33,709.11","34,502.82","34,502.82","25,254,318,008"
"Oct 24, 2023","33,077.30","35,150.43","32,880.76","33,901.53","33,901.53","44,934,999,645"
"Oct 23, 2023","30,140.69","34,370.44","30,097.83","33,086.23","33,086.23","38,363,572,311"
"Oct 22, 2023","29,918.65","30,199.43","29,720.31","29,993.90","29,993.90","10,446,520,040"
"Oct 21, 2023","29,683.38","30,287.48","29,481.75","29,918.41","29,918.41","11,541,146,996"
"Oct 20, 2023","28,732.81","30,104.09","28,601.67","29,682.95","29,682.95","21,536,125,230"
"Oct 19, 2023","28,332.42","28,892.47","28,177.99","28,719.81","28,719.81","14,448,058,195"
"Oct 18, 2023","28,413.53","28,889.01","28,174.25","28,328.34","28,328.34","12,724,128,586"
"Oct 17, 2023","28,522.10","28,618.75","28,110.19","28,415.75","28,415.75","14,872,527,508"
"Oct 16, 2023","27,162.63","29,448.14","27,130.47","28,519.47","28,519.47","27,833,876,539"
"Oct 15, 2023","26,858.01","27,289.17","26,817.89","27,159.65","27,159.65","7,098,201,980"
"Oct 14, 2023","26,866.20","26,969.00","26,814.59","26,861.71","26,861.71","5,388,116,782"
"Oct 13, 2023","26,752.88","27,092.70","26,686.32","26,862.38","26,862.38","15,165,312,851"
"Oct 12, 2023","26,873.29","26,921.44","26,558.32","26,756.80","26,756.80","9,392,909,295"
"Oct 11, 2023","27,392.08","27,474.12","26,561.10","26,873.32","26,873.32","13,648,094,333"
"Oct 10, 2023","27,589.20","27,715.85","27,301.65","27,391.02","27,391.02","9,973,350,678"
"Oct 9, 2023","27,934.47","27,989.47","27,302.56","27,583.68","27,583.68","12,007,668,568"
"Oct 8, 2023","27,971.68","28,102.17","27,740.66","27,935.09","27,935.09","7,916,875,290"
"Oct 7, 2023","27,946.78","28,028.09","27,870.42","27,968.84","27,968.84","6,553,044,316"
"Oct 6, 2023","27,412.12","28,252.54","27,215.55","27,946.60","27,946.60","13,492,391,599"
"Oct 5, 2023","27,798.65","28,091.86","27,375.60","27,415.91","27,415.91","11,877,253,670"
"Oct 4, 2023","27,429.07","27,826.66","27,248.11","27,799.39","27,799.39","11,143,355,314"
"Oct 3, 2023","27,508.25","27,667.19","27,216.00","27,429.98","27,429.98","11,407,814,187"
"Oct 2, 2023","27,976.80","28,494.46","27,347.79","27,530.79","27,530.79","19,793,041,322"
"Oct 1, 2023","26,967.40","28,047.24","26,965.09","27,983.75","27,983.75","9,503,917,434"
"Sep 30, 2023","26,911.69","27,091.79","26,888.97","26,967.92","26,967.92","5,331,172,801"
"Sep 29, 2023","27,024.84","27,225.94","26,721.76","26,911.72","26,911.72","10,396,435,377"
"Sep 28, 2023","26,355.81","27,259.50","26,327.32","27,021.55","27,021.55","14,079,002,707"
"Sep 27, 2023","26,209.50","26,817.84","26,111.46","26,352.72","26,352.72","11,718,380,997"
"Sep 26, 2023","26,294.76","26,389.88","26,090.71","26,217.25","26,217.25","9,985,498,161"
"Sep 25, 2023","26,253.78","26,421.51","26,011.47","26,298.48","26,298.48","11,997,833,257"
"Sep 24, 2023","26,579.37","26,716.06","26,221.05","26,256.83","26,256.83","8,192,867,686"
"Sep 23, 2023","26,578.56","26,634.19","26,520.52","26,579.39","26,579.39","7,404,700,301"
"Sep 22, 2023","26,564.06","26,726.08","26,495.53","26,579.57","26,579.57","10,578,746,709"
"Sep 21, 2023","27,129.84","27,152.94","26,389.30","26,567.63","26,567.63","13,371,443,708"
"Sep 20, 2023","27,210.23","27,379.51","26,864.08","27,132.01","27,132.01","13,281,116,604"
"Sep 19, 2023","26,760.85","27,488.76","26,681.61","27,211.12","27,211.12","13,807,690,550"
"Sep 18, 2023","26,532.99","27,414.73","26,415.52","26,754.28","26,754.28","15,615,339,655"
"Sep 17, 2023","26,567.93","26,618.00","26,445.07","26,534.19","26,534.19","6,774,210,670"
"Sep 16, 2023","26,606.20","26,754.77","26,473.89","26,568.28","26,568.28","7,402,031,417"
"Sep 15, 2023","26,533.82","26,840.50","26,240.70","26,608.69","26,608.69","11,479,735,788"
"Sep 14, 2023","26,228.28","26,774.62","26,171.45","26,539.67","26,539.67","13,811,359,124"
"Sep 13, 2023","25,837.55","26,376.11","25,781.12","26,228.32","26,228.32","13,072,077,070"
"Sep 12, 2023","25,160.66","26,451.94","25,133.08","25,833.34","25,833.34","18,657,279,324"
"Sep 11, 2023","25,831.71","25,883.95","24,930.30","25,162.65","25,162.65","14,600,006,467"
"Sep 10, 2023","25,895.21","25,978.13","25,640.26","25,832.23","25,832.23","7,899,553,047"
"Sep 9, 2023","25,905.43","25,921.98","25,810.49","25,895.68","25,895.68","5,481,314,132"
"Sep 8, 2023","26,245.21","26,414.01","25,677.48","25,905.65","25,905.65","10,817,356,400"
"Sep 7, 2023","25,748.31","26,409.30","25,608.20","26,240.20","26,240.20","11,088,307,100"
"Sep 6, 2023","25,783.93","25,953.02","25,404.36","25,753.24","25,753.24","12,752,705,327"
"Sep 5, 2023","25,814.96","25,858.38","25,589.99","25,779.98","25,779.98","11,094,740,040"
"Sep 4, 2023","25,968.17","26,081.53","25,657.03","25,812.42","25,812.42","10,680,635,106"
"Sep 3, 2023","25,869.47","26,087.15","25,817.03","25,969.57","25,969.57","8,962,524,523"
"Sep 2, 2023","25,800.91","25,970.29","25,753.09","25,868.80","25,868.80","10,100,387,473"
"Sep 1, 2023","25,934.02","26,125.87","25,362.61","25,800.72","25,800.72","17,202,862,221"
"Aug 31, 2023","27,301.93","27,456.08","25,752.93","25,931.47","25,931.47","20,181,001,451"
"Aug 30, 2023","27,726.08","27,760.16","27,069.21","27,297.27","27,297.27","16,343,655,235"
"Aug 29, 2023","26,102.49","28,089.34","25,912.63","27,727.39","27,727.39","29,368,391,712"
"Aug 28, 2023","26,089.62","26,198.58","25,880.60","26,106.15","26,106.15","11,002,805,166"
"Aug 27, 2023","26,008.24","26,165.37","25,965.10","26,089.69","26,089.69","6,913,768,611"
"Aug 26, 2023","26,047.23","26,107.38","25,983.88","26,008.46","26,008.46","6,034,817,316"
"Aug 25, 2023","26,163.68","26,248.10","25,786.81","26,047.67","26,047.67","12,406,045,118"
"Aug 24, 2023","26,431.52","26,554.91","25,914.93","26,162.37","26,162.37","12,871,532,023"
"Aug 23, 2023","26,040.47","26,786.90","25,805.00","26,431.64","26,431.64","16,985,265,785"
"Aug 22, 2023","26,130.75","26,135.51","25,520.73","26,031.66","26,031.66","14,503,820,706"
"Aug 21, 2023","26,188.69","26,220.20","25,846.09","26,124.14","26,124.14","13,371,557,893"
"Aug 20, 2023","26,096.86","26,260.68","26,004.31","26,189.58","26,189.58","9,036,580,420"
"Aug 19, 2023","26,047.83","26,249.45","25,802.41","26,096.21","26,096.21","10,631,443,812"
"Aug 18, 2023","26,636.08","26,808.20","25,668.92","26,049.56","26,049.56","24,026,236,529"
"Aug 17, 2023","28,699.80","28,745.95","25,409.11","26,664.55","26,664.55","31,120,851,211"
"Aug 16, 2023","29,169.07","29,221.98","28,701.78","28,701.78","28,701.78","14,949,271,904"
"Aug 15, 2023","29,408.05","29,439.12","29,088.85","29,170.35","29,170.35","12,640,195,779"
"Aug 14, 2023","29,283.26","29,660.25","29,124.11","29,408.44","29,408.44","14,013,695,304"
"Aug 13, 2023","29,416.59","29,441.43","29,265.81","29,282.91","29,282.91","7,329,897,180"
"Aug 12, 2023","29,399.79","29,465.11","29,357.59","29,415.96","29,415.96","6,194,358,008"
"Aug 11, 2023","29,424.90","29,517.77","29,253.52","29,397.71","29,397.71","10,195,168,197"
"Aug 10, 2023","29,563.97","29,688.56","29,354.45","29,429.59","29,429.59","11,865,344,789"
"Aug 9, 2023","29,766.70","30,093.44","29,376.80","29,561.49","29,561.49","18,379,521,213"
"Aug 8, 2023","29,180.02","30,176.80","29,113.81","29,765.49","29,765.49","17,570,561,357"
"Aug 7, 2023","29,038.51","29,244.28","28,724.14","29,180.58","29,180.58","13,618,163,710"
"Aug 6, 2023","29,043.70","29,160.82","28,963.83","29,041.86","29,041.86","7,269,806,994"
"Aug 5, 2023","29,075.39","29,102.46","28,957.80","29,042.13","29,042.13","6,598,366,353"
"Aug 4, 2023","29,174.38","29,302.08","28,885.34","29,074.09","29,074.09","12,036,639,988"
"Aug 3, 2023","29,161.81","29,375.71","28,959.49","29,178.68","29,178.68","12,780,357,746"
"Aug 2, 2023","29,704.15","29,988.00","28,946.51","29,151.96","29,151.96","19,212,655,598"
"Aug 1, 2023","29,230.87","29,675.73","28,657.02","29,675.73","29,675.73","18,272,392,391"
"Jul 31, 2023","29,278.31","29,489.87","29,131.58","29,230.11","29,230.11","11,656,781,982"
"Jul 30, 2023","29,357.09","29,443.17","29,059.50","29,275.31","29,275.31","8,678,454,527"
"Jul 29, 2023","29,319.45","29,396.84","29,264.17","29,356.92","29,356.92","6,481,775,959"
"Jul 28, 2023","29,212.16","29,521.51","29,125.85","29,319.25","29,319.25","11,218,474,952"
"Jul 27, 2023","29,353.80","29,560.97","29,099.35","29,210.69","29,210.69","10,770,779,217"
"Jul 26, 2023","29,225.76","29,675.55","29,113.91","29,354.97","29,354.97","13,497,554,655"
"Jul 25, 2023","29,178.97","29,353.16","29,062.43","29,227.39","29,227.39","10,266,772,793"
"Jul 24, 2023","30,081.66","30,093.39","28,934.29","29,176.92","29,176.92","15,395,817,395"
"Jul 23, 2023","29,790.11","30,330.64","29,741.53","30,084.54","30,084.54","9,220,145,050"
"Jul 22, 2023","29,908.70","29,991.62","29,664.12","29,771.80","29,771.80","7,873,300,598"
"Jul 21, 2023","29,805.11","30,046.00","29,733.85","29,908.74","29,908.74","10,972,789,818"
"Jul 20, 2023","29,915.25","30,195.53","29,638.10","29,792.02","29,792.02","14,655,207,121"
"Jul 19, 2023","29,862.05","30,184.18","29,794.27","29,913.92","29,913.92","12,128,602,812"
"Jul 18, 2023","30,147.07","30,233.66","29,556.43","29,856.56","29,856.56","13,138,897,269"
"Jul 17, 2023","30,249.63","30,336.40","29,685.78","30,145.89","30,145.89","13,240,156,074"
"Jul 16, 2023","30,297.47","30,437.56","30,089.67","30,249.13","30,249.13","8,516,564,470"
"Jul 15, 2023","30,331.78","30,407.78","30,263.46","30,295.81","30,295.81","8,011,667,756"
"Jul 14, 2023","31,474.72","31,582.25","29,966.39","30,334.07","30,334.07","20,917,902,660"
"Jul 13, 2023","30,387.49","31,814.52","30,268.35","31,476.05","31,476.05","23,686,079,548"
"Jul 12, 2023","30,622.25","30,959.96","30,228.84","30,391.65","30,391.65","14,805,659,717"
"Jul 11, 2023","30,417.63","30,788.31","30,358.10","30,620.95","30,620.95","12,151,839,152"
"Jul 10, 2023","30,172.42","31,026.08","29,985.39","30,414.47","30,414.47","14,828,209,155"
"Jul 9, 2023","30,291.61","30,427.59","30,085.59","30,171.23","30,171.23","7,903,327,692"
"Jul 8, 2023","30,346.92","30,374.44","30,080.16","30,292.54","30,292.54","7,509,378,699"
"Jul 7, 2023","29,908.00","30,434.64","29,777.29","30,342.27","30,342.27","13,384,770,155"
"Jul 6, 2023","30,507.15","31,460.05","29,892.23","29,909.34","29,909.34","21,129,219,509"
"Jul 5, 2023","30,778.72","30,877.33","30,225.61","30,514.17","30,514.17","12,481,622,280"
"Jul 4, 2023","31,156.87","31,325.20","30,659.36","30,777.58","30,777.58","12,810,828,427"
"Jul 3, 2023","30,624.52","31,375.61","30,586.51","31,156.44","31,156.44","15,271,884,873"
"Jul 2, 2023","30,587.27","30,766.14","30,264.02","30,620.77","30,620.77","10,533,418,042"
"Jul 1, 2023","30,471.85","30,641.29","30,328.87","30,590.08","30,590.08","9,086,606,733"
"Jun 30, 2023","30,441.35","31,256.86","29,600.28","30,477.25","30,477.25","26,387,306,197"
"Jun 29, 2023","30,086.19","30,796.25","30,057.20","30,445.35","30,445.35","13,180,860,821"
"Jun 28, 2023","30,696.56","30,703.28","29,921.82","30,086.25","30,086.25","14,571,500,779"
"Jun 27, 2023","30,274.32","31,006.79","30,236.65","30,688.16","30,688.16","16,428,827,944"
"Jun 26, 2023","30,480.52","30,636.03","29,955.74","30,271.13","30,271.13","16,493,186,997"
"Jun 25, 2023","30,545.15","31,041.27","30,327.94","30,480.26","30,480.26","12,703,464,114"
"Jun 24, 2023","30,708.74","30,804.15","30,290.15","30,548.70","30,548.70","12,147,822,496"
"Jun 23, 2023","29,896.38","31,389.54","29,845.21","30,695.47","30,695.47","24,115,570,085"
"Jun 22, 2023","29,995.94","30,496.00","29,679.16","29,912.28","29,912.28","20,653,160,491"
"Jun 21, 2023","28,311.31","30,737.33","28,283.41","30,027.30","30,027.30","33,346,760,979"
"Jun 20, 2023","26,841.66","28,388.97","26,668.79","28,327.49","28,327.49","22,211,859,147"
"Jun 19, 2023","26,335.44","26,984.61","26,312.83","26,851.03","26,851.03","12,826,986,222"
"Jun 18, 2023","26,510.46","26,675.93","26,325.89","26,336.21","26,336.21","9,565,695,129"
"Jun 17, 2023","26,328.68","26,769.39","26,174.49","26,510.68","26,510.68","11,090,276,850"
"Jun 16, 2023","25,575.28","26,463.17","25,245.36","26,327.46","26,327.46","16,324,646,965"
"Jun 15, 2023","25,121.67","25,735.31","24,797.17","25,576.39","25,576.39","15,837,384,409"
"Jun 14, 2023","25,920.26","26,041.80","24,902.15","25,124.68","25,124.68","14,265,717,766"
"Jun 13, 2023","25,902.94","26,376.35","25,728.37","25,918.73","25,918.73","14,143,474,486"
"Jun 12, 2023","25,934.29","26,087.92","25,675.20","25,902.50","25,902.50","11,677,889,997"
"Jun 11, 2023","25,854.03","26,203.44","25,668.99","25,940.17","25,940.17","10,732,609,603"
"Jun 10, 2023","26,481.76","26,531.04","25,501.84","25,851.24","25,851.24","19,872,933,189"
"Jun 9, 2023","26,505.92","26,770.29","26,339.31","26,480.38","26,480.38","11,015,551,640"
"Jun 8, 2023","26,347.65","26,797.51","26,246.66","26,508.22","26,508.22","11,904,824,295"
"Jun 7, 2023","27,235.65","27,332.18","26,146.99","26,346.00","26,346.00","19,530,045,082"
"Jun 6, 2023","25,732.11","27,313.82","25,434.87","27,238.78","27,238.78","21,929,670,693"
"Jun 5, 2023","27,123.11","27,129.98","25,445.17","25,760.10","25,760.10","21,513,292,646"
"Jun 4, 2023","27,075.12","27,407.02","26,968.22","27,119.07","27,119.07","9,360,912,318"
"Jun 3, 2023","27,252.32","27,317.05","26,958.00","27,075.13","27,075.13","8,385,597,470"
"Jun 2, 2023","26,824.56","27,303.86","26,574.64","27,249.59","27,249.59","14,837,415,000"
"Jun 1, 2023","27,218.41","27,346.11","26,671.72","26,819.97","26,819.97","14,678,970,415"
"May 31, 2023","27,700.53","27,831.68","26,866.45","27,219.66","27,219.66","15,656,371,534"
"May 30, 2023","27,745.12","28,044.76","27,588.50","27,702.35","27,702.35","13,251,081,851"
"May 29, 2023","28,075.59","28,432.04","27,563.88","27,745.88","27,745.88","15,181,308,984"
"May 28, 2023","26,871.16","28,193.45","26,802.75","28,085.65","28,085.65","14,545,229,578"
"May 27, 2023","26,720.18","26,888.88","26,621.14","26,868.35","26,868.35","7,892,015,141"
"May 26, 2023","26,474.18","26,916.67","26,343.95","26,719.29","26,719.29","12,711,619,225"
"May 25, 2023","26,329.46","26,591.52","25,890.59","26,476.21","26,476.21","13,851,122,697"
"May 24, 2023","27,224.60","27,224.60","26,106.58","26,334.82","26,334.82","16,299,104,428"
"May 23, 2023","26,855.96","27,434.68","26,816.18","27,225.73","27,225.73","13,697,203,143"
"May 22, 2023","26,749.89","27,045.73","26,549.73","26,851.28","26,851.28","11,056,770,492"
"May 21, 2023","27,118.42","27,265.92","26,706.92","26,753.83","26,753.83","8,647,416,921"
"May 20, 2023","26,888.84","27,155.16","26,843.28","27,129.59","27,129.59","7,044,911,360"
"May 19, 2023","26,826.75","27,128.62","26,700.21","26,890.13","26,890.13","11,258,983,301"
"May 18, 2023","27,401.65","27,466.53","26,415.10","26,832.21","26,832.21","15,222,938,600"
"May 17, 2023","27,035.47","27,465.93","26,600.14","27,398.80","27,398.80","15,140,006,925"
"May 16, 2023","27,171.51","27,299.30","26,878.95","27,036.65","27,036.65","12,732,238,816"
"May 15, 2023","26,931.38","27,646.35","26,766.10","27,192.69","27,192.69","14,413,231,792"
"May 14, 2023","26,788.97","27,150.98","26,661.36","26,930.64","26,930.64","10,014,858,959"
"May 13, 2023","26,807.77","27,030.48","26,710.87","26,784.08","26,784.08","9,999,171,605"
"May 12, 2023","26,987.66","27,055.65","25,878.43","26,804.99","26,804.99","19,313,599,897"
"May 11, 2023","27,621.09","27,621.94","26,781.83","27,000.79","27,000.79","16,724,343,943"
"May 10, 2023","27,654.64","28,322.69","26,883.67","27,621.76","27,621.76","20,656,025,026"
"May 9, 2023","27,695.07","27,821.40","27,375.60","27,658.78","27,658.78","14,128,593,256"
"May 8, 2023","28,450.46","28,663.27","27,310.13","27,694.27","27,694.27","19,122,903,752"
"May 7, 2023","28,901.62","29,157.52","28,441.37","28,454.98","28,454.98","11,301,355,486"
"May 6, 2023","29,538.86","29,820.13","28,468.97","28,904.62","28,904.62","15,913,866,714"
"May 5, 2023","28,851.48","29,668.91","28,845.51","29,534.38","29,534.38","17,936,566,518"
"May 4, 2023","29,031.30","29,353.19","28,694.04","28,847.71","28,847.71","15,548,678,514"
"May 3, 2023","28,680.49","29,259.53","28,178.39","29,006.31","29,006.31","19,122,972,518"
"May 2, 2023","28,087.18","28,881.30","27,924.12","28,680.54","28,680.54","16,432,924,527"
"May 1, 2023","29,227.10","29,329.94","27,680.79","28,091.57","28,091.57","18,655,599,976"
"Apr 30, 2023","29,245.52","29,952.03","29,114.02","29,268.81","29,268.81","14,652,199,272"
"Apr 29, 2023","29,336.57","29,452.46","29,088.04","29,248.49","29,248.49","10,662,634,333"
"Apr 28, 2023","29,481.01","29,572.79","28,929.61","29,340.26","29,340.26","17,544,464,887"
"Apr 27, 2023","28,428.46","29,871.55","28,402.89","29,473.79","29,473.79","27,153,445,027"
"Apr 26, 2023","28,300.06","29,995.84","27,324.55","28,422.70","28,422.70","31,854,242,019"
"Apr 25, 2023","27,514.87","28,371.08","27,207.93","28,307.60","28,307.60","17,733,373,139"
"Apr 24, 2023","27,591.73","27,979.98","27,070.85","27,525.34","27,525.34","17,703,288,330"
"Apr 23, 2023","27,816.14","27,820.24","27,400.31","27,591.38","27,591.38","12,785,446,832"
"Apr 22, 2023","27,265.89","27,872.14","27,169.57","27,817.50","27,817.50","13,125,734,602"
"Apr 21, 2023","28,249.23","28,349.97","27,177.37","27,276.91","27,276.91","20,759,504,330"
"Apr 20, 2023","28,823.68","29,076.40","28,037.26","28,245.99","28,245.99","21,340,360,360"
"Apr 19, 2023","30,394.19","30,411.05","28,669.90","28,822.68","28,822.68","24,571,565,421"
"Apr 18, 2023","29,449.09","30,470.30","29,154.85","30,397.55","30,397.55","19,480,529,496"
"Apr 17, 2023","30,317.15","30,319.20","29,275.37","29,445.04","29,445.04","17,872,186,762"
"Apr 16, 2023","30,315.98","30,555.54","30,157.83","30,315.36","30,315.36","12,854,816,417"
"Apr 15, 2023","30,490.75","30,601.74","30,245.88","30,318.50","30,318.50","11,940,685,378"
"Apr 14, 2023","30,409.56","31,005.61","30,044.50","30,485.70","30,485.70","22,659,995,079"
"Apr 13, 2023","29,892.74","30,539.85","29,878.62","30,399.07","30,399.07","17,487,721,001"
"Apr 12, 2023","30,231.58","30,462.48","29,725.57","30,139.05","30,139.05","18,651,929,926"
"Apr 11, 2023","29,653.68","30,509.08","29,609.30","30,235.06","30,235.06","20,121,259,843"
"Apr 10, 2023","28,336.03","29,771.46","28,189.27","29,652.98","29,652.98","19,282,400,094"
"Apr 9, 2023","27,952.37","28,532.83","27,828.48","28,333.05","28,333.05","12,175,322,951"
"Apr 8, 2023","27,920.51","28,159.86","27,883.39","27,947.79","27,947.79","9,373,255,556"
"Apr 7, 2023","28,038.97","28,111.59","27,794.03","27,925.86","27,925.86","10,861,680,497"
"Apr 6, 2023","28,175.23","28,178.38","27,738.76","28,044.14","28,044.14","13,837,809,380"
"Apr 5, 2023","28,169.73","28,739.24","27,843.76","28,177.98","28,177.98","17,052,315,986"
"Apr 4, 2023","27,795.27","28,433.74","27,681.30","28,168.09","28,168.09","15,284,538,859"
"Apr 3, 2023","28,183.08","28,475.62","27,276.72","27,790.22","27,790.22","19,556,501,327"
"Apr 2, 2023","28,462.85","28,518.96","27,884.09","28,199.31","28,199.31","12,284,641,999"
"Apr 1, 2023","28,473.33","28,802.46","28,297.17","28,411.04","28,411.04","10,876,469,901"
"Mar 31, 2023","28,032.26","28,639.90","27,583.71","28,478.48","28,478.48","19,001,327,598"
"Mar 30, 2023","28,350.14","29,159.90","27,720.16","28,033.56","28,033.56","22,435,349,951"
"Mar 29, 2023","27,267.03","28,619.54","27,259.66","28,348.44","28,348.44","20,684,945,906"
"Mar 28, 2023","27,132.89","27,460.72","26,677.82","27,268.13","27,268.13","17,783,600,385"
"Mar 27, 2023","27,994.07","28,037.93","26,606.69","27,139.89","27,139.89","18,188,895,178"
"Mar 26, 2023","27,495.52","28,178.14","27,445.05","27,994.33","27,994.33","13,878,363,192"
"Mar 25, 2023","27,487.34","27,791.83","27,196.23","27,494.71","27,494.71","13,383,005,987"
"Mar 24, 2023","28,324.11","28,388.44","27,039.27","27,493.29","27,493.29","25,980,310,960"
"Mar 23, 2023","27,301.96","28,729.84","27,183.36","28,333.97","28,333.97","24,220,433,689"
"Mar 22, 2023","28,158.72","28,803.34","26,760.00","27,307.44","27,307.44","33,382,021,890"
"Mar 21, 2023","27,768.39","28,439.56","27,439.65","28,175.82","28,175.82","36,102,192,830"
"Mar 20, 2023","28,041.60","28,527.72","27,242.88","27,767.24","27,767.24","44,774,027,664"
"Mar 19, 2023","26,969.50","28,440.56","26,907.72","28,038.68","28,038.68","37,769,448,859"
"Mar 18, 2023","27,448.12","27,725.95","26,636.26","26,965.88","26,965.88","35,723,036,817"
"Mar 17, 2023","25,055.12","27,787.81","24,955.17","27,423.93","27,423.93","50,730,261,335"
"Mar 16, 2023","24,373.46","25,190.33","24,225.11","25,052.79","25,052.79","33,866,061,747"
"Mar 15, 2023","24,770.93","25,240.62","23,964.91","24,375.96","24,375.96","43,655,701,450"
"Mar 14, 2023","24,201.77","26,514.72","24,081.18","24,746.07","24,746.07","54,622,230,164"
"Mar 13, 2023","22,156.41","24,550.84","21,918.20","24,197.53","24,197.53","49,466,362,688"
"Mar 12, 2023","20,628.03","22,185.03","20,448.81","22,163.95","22,163.95","29,279,035,521"
"Mar 11, 2023","20,187.88","20,792.53","20,068.66","20,632.41","20,632.41","30,180,288,176"
"Mar 10, 2023","20,367.00","20,370.60","19,628.25","20,187.24","20,187.24","39,578,257,695"
"Mar 9, 2023","21,720.08","21,802.72","20,210.31","20,363.02","20,363.02","30,364,664,171"
"Mar 8, 2023","22,216.44","22,268.90","21,708.05","21,718.08","21,718.08","22,536,575,684"
"Mar 7, 2023","22,428.32","22,527.42","22,011.26","22,219.77","22,219.77","22,765,452,204"
"Mar 6, 2023","22,436.82","22,584.29","22,331.31","22,429.76","22,429.76","17,353,192,895"
"Mar 5, 2023","22,354.14","22,613.69","22,307.14","22,435.51","22,435.51","13,317,001,733"
"Mar 4, 2023","22,362.92","22,405.18","22,198.98","22,353.35","22,353.35","11,166,012,913"
"Mar 3, 2023","23,476.63","23,479.35","22,213.24","22,362.68","22,362.68","26,062,404,610"
